SBUX;13/10/2017 20:50:41;NA;6190000;8580000;;6170851;9046864;NA;5714879;10153284
SIRI;13/10/2017 20:50:45;NA;181350000;121630000;;8664886;16016709;NA;8116512;17494480
SRCL;13/10/2017 20:50:49;NA;454093;647076;;452316;797724;NA;414778;743389
STX;13/10/2017 20:50:54;NA;4180000;4850000;;4169245;4651885;NA;3972982;5475684
SWKS;13/10/2017 20:50:57;NA;1240000;1500000;;1236229;1450730;NA;1132415;1606075
SYMC;13/10/2017 20:51:01;NA;3360000;6050000;;3351287;6754520;NA;2834429;6716566
TMUS;13/10/2017 20:51:04;NA;2390000;3870000;;2382520;3243671;NA;2217481;3604952
TRIP;13/10/2017 20:51:07;NA;1920000;2560000;;1914505;3170821;NA;1803217;2984590
TSCO;13/10/2017 20:51:10;NA;2260000;1820000;;2258117;2002796;NA;NA;NA
TSLA;13/10/2017 20:51:14;NA;3540000;5690000;;3528461;5644646;NA;3484775;6039986
TXN;13/10/2017 20:51:17;NA;2670000;3970000;;2663654;3884676;NA;2312752;4014656
ULTA;13/10/2017 20:51:20;NA;3790000;1250000;;3784652;1402534;NA;3723839;1360760
VIAB;13/10/2017 20:51:23;NA;9480000;5360000;;9479523;5508810;NA;8933786;5357960
VOD;13/10/2017 20:51:26;NA;2570000;2660000;;2569374;2667783;NA;2493153;2603050
VRTX;13/10/2017 20:51:29;NA;930131;1540000;;927783;1360234;NA;829067;1835249
WBA;13/10/2017 20:51:32;NA;8730000;6970000;;8723743;5914845;NA;7540145;5806023
WDC;13/10/2017 20:51:37;NA;5280000;4270000;;5282366;4193277;NA;3580888;4139024
WFM;13/10/2017 20:51:40;NA;0;6390000;NA;NA;NA;NA;NA;NA
XLNX;13/10/2017 20:51:43;NA;1770000;2160000;;1764106;2195203;NA;1597824;2378466
